DateTime,Temperature
2009-01-01,-6.81062937062937
2009-01-02,-3.3604861111111113
2009-01-03,5.435694444444445
2009-01-04,7.28388888888889
2009-01-05,12.690069444444445
2009-01-06,15.201597222222224
2009-01-07,20.121875000000003
2009-01-08,18.86479166666667
2009-01-09,21.28972222222222
2009-01-10,11.937847222222222
2009-01-11,3.2109027777777777
2009-01-12,3.6824305555555554
2009-01-13,-1.6781944444444443
2009-01-14,-4.687777777777778
2009-01-15,-0.06097222222222223
2009-01-16,-2.815763888888889
2009-01-17,0.03965277777777779
2009-01-18,2.5628472222222225
2009-01-19,2.5247916666666668
2009-01-20,3.1835416666666667
2009-01-21,-1.5480555555555555
2009-01-22,-1.1256944444444443
2009-01-23,1.4604166666666667
2009-01-24,2.580347222222222
2009-01-25,0.9847222222222223
2009-01-26,-3.2847222222222223
2009-01-27,-1.344236111111111
2009-01-28,-2.4938194444444446
2009-01-29,-2.3710416666666667
2009-01-30,-2.3960416666666666
2009-01-31,-2.001666666666667
2009-02-01,-3.7281944444444446
2009-02-02,-0.7297222222222222
2009-02-03,5.4338194444444445
2009-02-04,10.625833333333333
2009-02-05,12.877569444444443
2009-02-06,17.500208333333333
2009-02-07,21.100694444444443
2009-02-08,20.094166666666666
2009-02-09,19.001388888888886
2009-02-10,8.827152777777776
2009-02-11,6.373680555555556
2009-02-12,0.9474305555555556
2009-02-13,-1.3451388888888889
2009-02-14,-3.6197222222222223
2009-02-15,-4.306388888888889
2009-02-16,0.1820138888888889
2009-02-17,-2.414236111111111
2009-02-18,-4.156041666666667
2009-02-19,-4.658125
2009-02-20,0.24298611111111107
2009-02-21,1.07875
2009-02-22,1.9157638888888888
2009-02-23,2.443125
2009-02-24,-0.3482638888888889
2009-02-25,1.4436805555555554
2009-02-26,3.9734027777777774
2009-02-27,4.852569444444445
2009-02-28,6.567291666666667
2009-03-01,-5.271736111111111
2009-03-02,-0.04368055555555555
2009-03-03,3.935416666666667
2009-03-04,12.841944444444444
2009-03-05,13.19
2009-03-06,10.939305555555556
2009-03-07,21.859444444444442
2009-03-08,17.196875
2009-03-09,16.202916666666667
2009-03-10,10.735555555555557
2009-03-11,5.777013888888889
2009-03-12,3.923402777777778
2009-03-13,6.547638888888889
2009-03-14,5.2664583333333335
2009-03-15,6.188402777777778
2009-03-16,6.14638888888889
2009-03-17,6.388055555555556
2009-03-18,3.901944444444444
2009-03-19,2.7075694444444443
2009-03-20,0.0954861111111111
2009-03-21,1.7323611111111112
2009-03-22,3.869652777777778
2009-03-23,5.707916666666666
2009-03-24,1.2549305555555557
2009-03-25,-0.2568055555555555
2009-03-26,4.225069444444444
2009-03-27,5.914722222222222
2009-03-28,5.385138888888889
2009-03-29,5.857986111111111
2009-03-30,4.617777777777778
2009-03-31,4.680694444444445
2009-04-01,-1.3752083333333334
2009-04-02,-1.0165277777777777
2009-04-03,4.606111111111111
2009-04-04,13.436041666666666
2009-04-05,8.107569444444444
2009-04-06,9.306527777777779
2009-04-07,21.29236111111111
2009-04-08,17.259097222222223
2009-04-09,14.0325
2009-04-10,11.762222222222222
2009-04-11,5.354652777777778
2009-04-12,2.817152777777778
2009-04-13,12.79076388888889
2009-04-14,13.651736111111111
2009-04-15,14.94298611111111
2009-04-16,14.754097222222223
2009-04-17,8.090833333333332
2009-04-18,7.445486111111112
2009-04-19,10.528402777777778
2009-04-20,10.854791666666666
2009-04-21,11.108819444444444
2009-04-22,8.520277777777778
2009-04-23,6.383958333333333
2009-04-24,9.899722222222222
2009-04-25,14.380763888888888
2009-04-26,13.907291666666667
2009-04-27,15.685555555555554
2009-04-28,13.117638888888889
2009-04-29,9.359583333333333
2009-04-30,12.305069444444445
2009-05-01,-4.867152777777778
2009-05-02,1.839513888888889
2009-05-03,2.216527777777778
2009-05-04,11.012847222222222
2009-05-05,6.822847222222222
2009-05-06,9.310694444444444
2009-05-07,20.610416666666666
2009-05-08,18.062291666666667
2009-05-09,12.399652777777778
2009-05-10,10.35763888888889
2009-05-11,6.10125
2009-05-12,0.9170833333333334
2009-05-13,11.822569444444445
2009-05-14,12.2475
2009-05-15,14.563819444444444
2009-05-16,13.085625
2009-05-17,15.731458333333332
2009-05-18,15.54986111111111
2009-05-19,15.382916666666667
2009-05-20,16.889791666666667
