"Data Source","World Development Indicators",

"Last Updated Date","2021-11-23",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Ethiopia","ETH","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","38.419","39.082","39.711","40.29","40.81","41.267","41.668","42.026","42.355","42.659","42.944","43.213","43.465","43.693","43.894","44.044","44.116","44.103","44.016","43.881","43.747","43.675","43.712","43.885","44.199","44.633","45.147","45.682","46.194","46.667","47.099","47.504","47.911","48.344","48.81","49.303","49.81","50.32","50.835","51.366","51.941","52.595","53.349","54.211","55.174","56.223","57.334","58.467","59.581","60.645","61.627","62.505","63.281","63.961","64.547","65.048","65.482","65.872","66.24","66.597","",
"European Union","EUU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.0208666711269","69.4122119297805","69.3183617049612","69.6128515558842","70.0308426943675","70.1571547543519","70.4281534043982","70.4736028609287","70.5841337700098","70.5334585637463","70.8582595093845","70.9388988454688","71.3130698458461","71.4222083745895","71.7263353694605","71.8078433730015","72.0344417126102","72.2955228282209","72.4337042669379","72.6980522758288","72.7512685042031","73.0896318295975","73.3665906978055","73.4111651127604","73.6693117377523","73.7741909037354","74.0380496340888","74.2664010110143","74.4684855280488","74.6294277813831","74.7306625049943","74.8169001469363","75.1318432116334","75.2612216584668","75.5291036158313","75.6768684347216","75.9279686713697","76.2455191472496","76.5145171639727","76.7485819427703","77.0784477991604","77.4254833773953","77.5327215413442","77.5906619590104","78.1157575976712","78.2726411417789","78.6689232474368","78.9020360375354","79.125498846821","79.3572283106472","79.6294260462919","80.137772913297","80.156888172745","80.4637409249241","80.8704475592144","80.5668071415956","80.9498646420543","80.9308386443383","81.0349054643915","81.0638468173313","",
"Fragile and conflict affected situations","FCS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","40.9805758626248","41.5050866050362","42.0239441616564","42.5362803941243","43.0419266186921","43.540109367204","44.0315811428274","44.5156685784965","44.9928356314582","45.4620684448002","45.9236837950305","46.3779981601746","46.8239621348911","47.2587643267493","47.6801609458789","48.0841102505158","48.4657987137732","48.825124014528","49.1650306850768","49.48932449371","49.803314524499","50.1823681059291","50.4911217676624","50.8012856111915","51.1110409018895","51.415319747117","51.7060926954573","51.9771515037937","52.2162119610925","52.4286380256971","52.6794727239936","52.8409890086807","52.9860032778564","53.1252355803359","53.2669848361607","53.418240709159","53.5850205052273","53.7712812760129","53.9781192799603","54.2162785781619","54.4978006177715","54.8302065026977","55.2119910869244","55.638424354645","56.1028039561333","56.5966201964782","57.1100419712789","57.6301199015206","58.1451831302045","58.6445401756929","59.1205810186728","59.5766220149877","60.0162445233427","60.4400728525701","60.8434647630712","61.2210465625118","61.5703079183275","61.8928480038629","62.1942490425375","62.480088340482","",
"Finland","FIN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.819756097561","68.8441463414634","68.5778048780488","69.0126829268293","69.2209756097561","68.9778048780488","69.4770731707317","69.6665853658537","69.6163414634146","69.5034146341464","70.179512195122","70.0175609756098","70.7073170731707","71.2236585365854","71.1348780487805","71.6736585365854","71.8129268292683","72.350243902439","72.8970731707317","73.1553658536586","73.44","73.7465853658537","74.2980487804878","74.2009756097561","74.5190243902439","74.2229268292683","74.56","74.5919512195122","74.5770731707317","74.7921951219512","74.8131707317073","75.2275609756098","75.4553658536585","75.7051219512195","76.3956097560976","76.409512195122","76.6934146341464","76.8785365853659","77.0907317073171","77.2912195121951","77.4658536585366","77.9658536585366","78.119512195122","78.3682926829268","78.7146341463415","78.8170731707317","79.2146341463415","79.2634146341464","79.5682926829268","79.719512195122","79.8707317073171","80.4707317073171","80.6268292682927","80.9756097560976","81.1804878048781","81.4804878048781","81.4292682926829","81.6317073170732","81.7341463414634","81.7853658536586","",
"Fiji","FJI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","60.811","61.172","61.478","61.741","61.967","62.157","62.302","62.401","62.456","62.481","62.492","62.512","62.555","62.633","62.752","62.913","63.11","63.327","63.552","63.776","63.997","64.217","64.436","64.651","64.857","65.041","65.19","65.299","65.365","65.391","65.379","65.336","65.278","65.218","65.17","65.15","65.175","65.246","65.36","65.512","65.687","65.863","66.022","66.152","66.247","66.313","66.362","66.413","66.477","66.559","66.655","66.759","66.859","66.95","67.03","67.103","67.175","67.252","67.341","67.444","",
"France","FRA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.8682926829268","70.1170731707317","70.3146341463415","70.5146341463415","70.6634146341463","70.8121951219512","70.9609756097561","71.1609756097561","71.309756097561","71.4585365853659","71.6585365853659","71.9073170731707","72.1073170731707","72.3560975609756","72.6048780487805","72.8536585365854","73.1024390243903","73.3512195121951","73.6024390243903","73.8512195121951","74.0512195121951","74.3","74.5","74.8","75","75.3","75.6","75.8","76.1","76.3487804878049","76.6","76.8487804878049","77.1","77.3","77.6487804878049","77.7512195121951","77.9536585365854","78.3048780487805","78.6048780487805","78.7560975609756","79.0560975609756","79.1585365853659","79.2609756097561","79.1146341463415","80.1634146341463","80.1634146341463","80.8121951219512","81.1121951219512","81.2146341463415","81.4146341463415","81.6634146341463","82.1146341463415","81.9682926829268","82.219512195122","82.719512195122","82.3219512195122","82.5731707317073","82.5756097560976","82.7243902439024","82.5780487804878","",
"Faroe Islands","FRO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","74.4975609756098","","","","","75.9853658536585","","","","","","","","75.2146341463415","75.4658536585366","75.7146341463415","75.9146341463415","76.1658536585366","76.4146341463415","76.6146341463415","76.8658536585366","77.1170731707317","77.3682926829268","77.5707317073171","77.8243902439025","78.0268292682927","78.2804878048781","78.4341463414634","78.6365853658537","78.8390243902439","78.990243902439","79.190243902439","79.4414634146342","79.690243902439","79.9414634146342","80.1390243902439","80.3878048780488","80.6390243902439","80.8878048780488","81.090243902439","81.3414634146341","81.5926829268293","81.8439024390244","82.0439024390244","82.2951219512195","82.4951219512195","82.7463414634146","",
"Micronesia, Fed. Sts.","FSM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","54.513","54.954","55.396","55.838","56.279","56.717","57.153","57.585","58.012","58.434","58.851","59.265","59.675","60.079","60.473","60.85","61.206","61.535","61.834","62.1","62.331","62.528","62.693","62.834","62.955","63.064","63.169","63.273","63.38","63.492","63.605","63.715","63.814","63.901","63.978","64.049","64.121","64.202","64.298","64.413","64.55","64.71","64.888","65.08","65.282","65.489","65.697","65.901","66.099","66.29","66.471","66.646","66.817","66.986","67.152","67.315","67.471","67.618","67.755","67.883","",
"Gabon","GAB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","39.694","40.082","40.56","41.149","41.849","42.651","43.528","44.442","45.357","46.255","47.125","47.967","48.793","49.612","50.425","51.234","52.041","52.848","53.652","54.452","55.252","56.061","56.873","57.674","58.444","59.153","59.767","60.266","60.633","60.865","60.965","60.944","60.833","60.659","60.439","60.175","59.854","59.479","59.066","58.646","58.264","57.968","57.791","57.759","57.885","58.181","58.641","59.229","59.904","60.637","61.4","62.168","62.924","63.648","64.318","64.913","65.418","65.839","66.187","66.467","",
"United Kingdom","GBR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","71.1268292682927","70.8780487804878","70.9268292682927","70.8268292682927","71.6243902439024","71.6243902439024","71.5731707317073","72.1243902439024","71.7243902439025","71.7219512195122","71.9731707317073","72.2731707317073","72.1243902439024","72.3243902439024","72.5243902439024","72.7243902439024","72.7756097560976","73.2243902439024","73.1756097560976","73.2756097560976","73.6756097560976","74.0268292682927","74.1780487804878","74.3780487804878","74.7780487804878","74.6292682926829","74.9292682926829","75.280487804878","75.3804878048781","75.5829268292683","75.8804878048781","76.0829268292683","76.4341463414634","76.3853658536585","76.8853658536585","76.8365853658537","77.0878048780488","77.2109756097561","77.190243902439","77.390243902439","77.7414634146342","77.9926829268293","78.1439024390244","78.4463414634146","78.7463414634146","79.0487804878049","79.2487804878049","79.4487804878049","79.6","80.0512195121951","80.4024390243902","80.9512195121951","80.9048780487805","81.0048780487805","81.3048780487805","80.9560975609756","81.1560975609756","81.2560975609756","81.2560975609756","81.2048780487805","",
"Georgia","GEO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","63.651","64.058","64.469","64.881","65.291","65.694","66.084","66.455","66.805","67.136","67.452","67.766","68.082","68.401","68.718","69.014","69.266","69.461","69.592","69.665","69.7","69.726","69.768","69.844","69.954","70.088","70.226","70.339","70.407","70.425","70.386","70.29","70.156","70.003","69.849","69.718","69.635","69.613","69.654","69.756","69.902","70.065","70.22","70.349","70.451","70.538","70.635","70.765","70.946","71.18","71.46","71.773","72.097","72.412","72.707","72.973","73.207","73.414","73.6","73.767","",
"Ghana","GHA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.843","46.279","46.696","47.093","47.469","47.823","48.155","48.469","48.768","49.057","49.34","49.625","49.912","50.206","50.507","50.811","51.113","51.409","51.698","51.984","52.277","52.585","52.92","53.286","53.685","54.127","54.622","55.159","55.717","56.271","56.776","57.182","57.462","57.605","57.62","57.528","57.366","57.187","57.045","56.972","57.002","57.158","57.425","57.785","58.225","58.719","59.234","59.741","60.216","60.645","61.03","61.381","61.72","62.064","62.416","62.772","63.124","63.463","63.78","64.074","",
"Gibraltar","GIB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","34.89","35.086","35.266","35.432","35.588","35.74","35.89","36.048","36.222","36.421","36.655","36.932","37.255","37.624","38.041","38.502","39","39.527","40.082","40.667","41.3","42.002","42.783","43.64","44.558","45.52","46.503","47.474","48.399","49.247","49.987","50.593","51.066","51.413","51.64","51.744","51.727","51.616","51.456","51.295","51.203","51.255","51.484","51.901","52.499","53.238","54.052","54.864","55.614","56.279","56.861","57.387","57.905","58.447","59.016","59.598","60.17","60.706","61.185","61.602","",
"Gambia, The","GMB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","32.054","32.336","32.67","33.07","33.543","34.097","34.735","35.445","36.211","37.023","37.868","38.734","39.61","40.485","41.352","42.205","43.047","43.882","44.712","45.533","46.341","47.133","47.903","48.645","49.348","49.998","50.577","51.082","51.518","51.892","52.221","52.528","52.834","53.157","53.508","53.889","54.296","54.715","55.133","55.547","55.956","56.359","56.761","57.159","57.553","57.939","58.313","58.671","59.012","59.334","59.637","59.917","60.178","60.426","60.667","60.91","61.166","61.44","61.735","62.05","",
"Guinea-Bissau","GNB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","37.478","37.752","38.042","38.349","38.671","39.004","39.343","39.679","40.01","40.333","40.649","40.961","41.276","41.597","41.925","42.263","42.612","42.97","43.333","43.697","44.056","44.402","44.733","45.046","45.342","45.627","45.907","46.19","46.481","46.783","47.095","47.411","47.726","48.038","48.348","48.658","48.973","49.301","49.642","49.999","50.368","50.744","51.123","51.501","51.883","52.275","52.691","53.136","53.612","54.113","54.628","55.144","55.645","56.117","56.556","56.959","57.328","57.673","58.003","58.322","",
"Equatorial Guinea","GNQ","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","36.535","36.872","37.208","37.542","37.874","38.205","38.536","38.866","39.195","39.525","39.848","40.156","40.448","40.732","41.021","41.344","41.738","42.218","42.788","43.435","44.127","44.819","45.466","46.039","46.528","46.938","47.293","47.63","47.981","48.36","48.775","49.229","49.708","50.2","50.694","51.184","51.659","52.112","52.538","52.93","53.279","53.581","53.84","54.064","54.263","54.449","54.638","54.842","55.07","55.329","55.622","55.945","56.288","56.642","57.001","57.359","57.713","58.061","58.402","58.735","",
"Greece","GRC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.1639024390244","68.5486341463415","68.8922682926829","69.1857073170732","69.4294390243902","69.638","69.8374634146341","70.0524634146342","70.3025609756098","70.5892926829268","70.9036341463415","71.2265609756098","71.535","71.8148536585366","72.0646341463415","72.2937073170732","72.5195609756098","72.7616585365854","73.0310731707317","73.3293658536585","73.6471463414634","73.9694878048781","74.279","74.5658536585366","74.8291219512195","75.078512195122","75.3297073170732","75.5981463414634","75.891243902439","76.6878048780488","76.9390243902439","77.1365853658537","77.3829268292683","77.390243902439","77.6390243902439","77.5853658536585","77.6853658536585","78.1365853658537","77.8390243902439","77.9878048780488","77.8878048780488","78.3878048780488","78.6414634146341","78.8414634146341","79.0390243902439","79.2390243902439","79.4390243902439","79.4390243902439","79.9390243902439","80.1878048780488","80.3878048780488","80.7317073170732","80.6341463414634","81.2853658536585","81.3853658536585","81.0365853658537","81.3878048780488","81.2878048780488","81.7878048780488","81.9390243902439","",
"Grenada","GRD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","62.231","62.657","63.064","63.451","63.817","64.161","64.484","64.789","65.077","65.352","65.619","65.88","66.139","66.395","66.649","66.895","67.13","67.347","67.545","67.723","67.879","68.012","68.128","68.234","68.341","68.462","68.612","68.798","69.024","69.292","69.598","69.937","70.295","70.659","71.015","71.356","71.673","71.964","72.226","72.455","72.648","72.805","72.929","73.023","73.088","73.123","73.125","73.096","73.038","72.96","72.867","72.768","72.669","72.579","72.503","72.445","72.408","72.388","72.384","72.397","",
"Greenland","GRL","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","63.4146341463415","63.9548780487805","63.449756097561","63.0748780487805","63.1926829268293","63.3","63.4665853658537","63.8336585365854","64.2487804878049","64.6541463414634","64.5824390243903","64.6675609756098","65.0682926829268","65.0317073170732","65.1960975609756","65.5853658536585","65.9009756097561","65.6441463414634","65.7673170731707","65.7980487804878","66.1570731707317","66.4034146341464","66.9634146341463","67.6078048780488","68.1626829268293","68.4353658536586","68.8068292682927","69.2207317073171","69.5192682926829","69.9826829268293","70.2134146341463","70.4678048780488","70.8570731707317","71.0624390243902","71.2990243902439","71.8304878048781","71.5384146341463","71.2463414634146","70.8487804878049","70.6224390243903","","","",
"Guatemala","GTM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.702","47.219","47.75","48.295","48.856","49.434","50.032","50.646","51.267","51.889","52.501","53.091","53.652","54.181","54.676","55.14","55.577","56","56.418","56.84","57.272","57.719","58.183","58.661","59.154","59.661","60.176","60.694","61.214","61.735","62.261","62.799","63.352","63.921","64.502","65.09","65.678","66.257","66.817","67.351","67.849","68.304","68.717","69.092","69.437","69.762","70.082","70.409","70.75","71.108","71.481","71.861","72.236","72.596","72.935","73.25","73.541","73.81","74.063","74.302","",
"Guam","GUM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","60.97","61.481","61.986","62.482","62.968","63.443","63.907","64.361","64.805","65.239","65.662","66.074","66.473","66.86","67.235","67.599","67.951","68.292","68.624","68.947","69.262","69.567","69.864","70.151","70.431","70.701","70.96","71.209","71.45","71.687","71.925","72.167","72.42","72.685","72.967","73.267","73.589","73.93","74.283","74.646","75.011","75.373","75.726","76.065","76.387","76.687","76.966","77.227","77.474","77.71","77.941","78.173","78.408","78.649","78.895","79.144","79.391","79.631","79.859","80.074","",
"Guyana","GUY","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","60.26","60.441","60.623","60.805","60.984","61.157","61.317","61.462","61.588","61.697","61.789","61.868","61.938","62.005","62.072","62.14","62.211","62.283","62.355","62.427","62.498","62.565","62.626","62.684","62.741","62.801","62.869","62.95","63.046","63.159","63.287","63.427","63.576","63.73","63.891","64.064","64.255","64.468","64.705","64.964","65.242","65.532","65.828","66.122","66.412","66.694","66.972","67.247","67.521","67.792","68.059","68.321","68.575","68.819","69.049","69.262","69.454","69.624","69.774","69.906","",
"High income","HIC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.5528339092808","68.9356688169075","68.9096477515255","69.114675801264","69.5101333115946","69.6158976761422","69.8773624863895","70.1026995797181","70.0442829999288","70.2421620808732","70.5585896087157","70.8433212282717","71.1379460846676","71.3111096084073","71.721671204237","72.0692094503297","72.3301129527484","72.6836552658942","72.8384681030929","73.1634019953032","73.1883984889734","73.5451238463578","73.8768256981063","73.977152937534","74.2564985737026","74.384467469151","74.63306312007","74.9020042061662","75.0193975264757","75.2661156322442","75.4282348763099","75.6029347884349","75.8640483774967","75.9392041510561","76.2196804565196","76.285507490644","76.6569283337203","76.9908570000012","77.1726187815583","77.3164724892691","77.5938013724388","77.8955535035234","78.0337905598162","78.1609089654871","78.5747334213384","78.6733963815499","78.983456879594","79.2185147734573","79.3659888775759","79.6465869145472","79.826213187919","80.0677661459816","80.1867739417047","80.3647818606086","80.6233912804085","80.4985192820744","80.6438643337737","80.6843643551025","80.7873397628661","80.8873668617946","",
"Hong Kong SAR, China","HKG","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","66.9616829268293","67.548756097561","68.1059756097561","68.6258536585366","69.1043658536585","69.5428780487805","69.9462195121951","70.3257804878049","70.6905365853659","71.0445609756098","71.386512195122","71.4585365853659","71.4560975609756","72.109756097561","72.6121951219512","73.3682926829268","72.819512195122","73.319512195122","73.5756097560976","73.6731707317073","74.6731707317073","75.3243902439025","75.4292682926829","75.2756097560976","76.0292682926829","76.4341463414634","76.6853658536585","76.8829268292683","77.0829268292683","77.0292682926829","77.3804878048781","77.8829268292683","77.6780487804878","78.0317073170732","78.5292682926829","78.6829268292683","79.6268292682927","80.1268292682927","80.1317073170732","80.3829268292683","80.8780487804878","81.4243902439025","81.4268292682927","81.3780487804878","81.8292682926829","81.6292682926829","82.3756097560976","82.3268292682927","82.3756097560976","82.7756097560976","82.9780487804878","83.4219512195122","83.4804878048781","83.8317073170732","83.9804878048781","84.2780487804878","84.2268292682927","84.6804878048781","84.9341463414634","85.0780487804878","",
"Honduras","HND","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.274","46.953","47.625","48.285","48.926","49.548","50.151","50.742","51.33","51.921","52.522","53.14","53.778","54.439","55.124","55.834","56.567","57.317","58.08","58.851","59.632","60.427","61.236","62.05","62.859","63.643","64.382","65.062","65.679","66.229","66.723","67.175","67.605","68.028","68.45","68.871","69.284","69.676","70.041","70.378","70.689","70.976","71.249","71.511","71.77","72.026","72.285","72.544","72.803","73.061","73.317","73.569","73.814","74.051","74.278","74.495","74.701","74.898","75.088","75.27","",
"Heavily indebted poor countries (HIPC)","HPC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","39.7796570749832","40.2214023003647","40.6523157963199","41.0710324028685","41.4781836043648","41.875989987784","42.2687756650379","42.6605371241563","43.0545486824291","43.4517467802371","43.8530094331722","44.2584259686944","44.6645660889654","45.0677633599642","45.4657564408744","45.854217728293","46.2290497456264","46.5894820075858","46.9363305528753","47.271414748753","47.59881904313","47.9244260062415","48.2502771660146","48.5739336582522","48.8899704885515","49.1832250103502","49.4348558228212","49.631766850647","49.7710712080174","49.8646407471341","49.9368483060778","50.017687333133","50.1303645863936","50.2805380098264","50.4592432303568","50.662269846547","50.8947221439756","51.1640368254026","51.4774926940386","51.842192164426","52.2641006114192","52.7493423437178","53.2966472835079","53.9003225910607","54.5520778984042","55.2422846255717","55.9616169666265","56.6969641095472","57.4335686057442","58.1582238879808","58.858947453848","59.5288710181395","60.1665653506572","60.7703353293467","61.3343141341414","61.8529528922159","62.3232846447189","62.748671772017","63.1349911561301","63.4864553256302","",
"Croatia","HRV","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","64.6086585365854","65.015512195122","65.408243902439","65.7878780487805","66.1544390243903","66.5120487804878","66.8627804878049","67.2087317073171","67.5489268292683","67.8813658536585","68.2004878048781","68.5016341463415","68.7787317073171","69.029243902439","69.2527073170732","70.0019512195122","70.4553658536585","70.7443902439024","70.5387804878049","70.4273170731707","70.1753658536586","70.3443902439025","70.4826829268293","70.2748780487805","70.2185365853659","70.8860975609756","71.4190243902439","71.470243902439","71.4882926829268","71.8446341463415","72.1704878048781","72.1853658536586","71.2414634146342","71.5224390243903","71.8034146341463","72.0843902439024","72.3653658536585","72.4951219512195","72.3170731707317","72.6419512195122","72.8078048780488","74.5129268292683","74.7173170731707","74.6139024390244","75.520243902439","75.2446341463415","75.8368292682927","75.7056097560976","75.9121951219512","76.1682926829268","76.4756097560976","76.7756097560976","76.9243902439024","77.1268292682927","77.4780487804878","77.2756097560976","78.0219512195122","77.8268292682927","78.0707317073171","78.4243902439025","",
"Haiti","HTI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","41.762","42.182","42.591","43","43.414","43.837","44.267","44.7","45.134","45.573","46.027","46.508","47.019","47.559","48.119","48.683","49.232","49.746","50.215","50.635","51.009","51.347","51.668","51.987","52.309","52.637","52.97","53.302","53.628","53.949","54.265","54.58","54.894","55.209","55.523","55.829","56.121","56.393","56.648","56.891","57.131","57.382","57.655","57.959","58.292","58.652","59.028","59.408","59.782","60.148","60.511","60.879","61.26","61.658","62.069","62.485","62.896","63.29","63.66","64.001","",
"Hungary","HUN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.0031707317073","68.9360975609756","67.8658536585366","68.8741463414634","69.3809756097561","69.0712195121951","69.8224390243902","69.4070731707317","69.230243902439","69.3146341463415","69.1646341463415","69.0524390243903","69.6646341463415","69.5180487804878","69.2480487804878","69.29","69.5731707317073","69.8480487804878","69.3939024390244","69.6153658536585","69.0617073170732","69.1392682926829","69.3578048780488","68.9736585365854","69.0258536585366","68.9721951219512","69.1734146341463","69.6512195121951","70.0234146341463","69.4617073170732","69.3156097560976","69.3770731707317","69.1170731707317","69.1012195121951","69.469756097561","69.7917073170732","70.3287804878049","70.7024390243902","70.5578048780488","70.6770731707317","71.2463414634146","72.2487804878049","72.3487804878049","72.3","72.6487804878049","72.6487804878049","73.0975609756098","73.1512195121951","73.7024390243903","73.9048780487805","74.2073170731707","74.8585365853659","75.0634146341463","75.5658536585366","75.7634146341463","75.5682926829269","76.0634146341464","75.8170731707317","76.0658536585366","76.0219512195122","",
"IBRD only","IBD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","48.6761773818309","49.196206416903","49.7946937485415","50.5322184682039","51.395143817691","52.3645945866086","53.3747032775972","54.3689811566306","55.3296900233543","56.1837473559549","56.9762019307261","57.6760370966583","58.3212893047353","58.9340409679116","59.5294458590922","60.052809410969","60.5755486359155","61.0587223504247","61.5107243733358","61.9152154778756","62.2916901532515","62.6683950544975","63.0271899831185","63.3428847152521","63.6322183839727","63.9646117450351","64.3396551386127","64.6390561042624","64.9253037283326","65.1822132638377","65.4295268173165","65.6712734813347","65.8518672447087","66.0241719184834","66.2682261999012","66.5392978242366","66.8726738279828","67.2109609851041","67.5204443853316","67.7701461510673","68.0527998770301","68.3425330855983","68.6236583306742","68.9049817859846","69.2097570187137","69.4957549410795","69.8330319819696","70.1636035843214","70.4833814007155","70.8325221591267","71.1615406467232","71.5094236450719","71.8272638737289","72.1422028189888","72.427290111634","72.6961955764925","72.9550952588959","73.2006605462945","73.4050029958357","73.6067277630603","",
"IDA & IBRD total","IBT","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","47.5303441907899","48.0402860721767","48.6202627248382","49.3194392585394","50.1197304487919","51.0042138704524","51.9171962401899","52.8088054212689","53.6655231145376","54.4284781067079","55.1371439443587","55.768914674316","56.3565707650619","56.9204608418915","57.4735424696985","57.9705482639394","58.4710491544493","58.9410100126881","59.385681980228","59.789676635228","60.1670218310144","60.5431934616611","60.8999707991252","61.2170723085713","61.5075052239413","61.82669255608","62.172687247389","62.4492183134496","62.7060927153098","62.9338153641244","63.1470035466988","63.3574784022897","63.5104693326457","63.6623125326619","63.8743504014804","64.1116051837109","64.4028110813612","64.7053026792847","64.9804514220955","65.2183987512865","65.4905057823198","65.7725811825797","66.0563861009321","66.3500337415369","66.6706400920328","66.9841647966546","67.3430940839622","67.7002169368396","68.049495233536","68.419076145055","68.7681398950527","69.1268154026063","69.4579785926443","69.7823200178498","70.0786546693373","70.356212046473","70.6189888958042","70.8644879189987","71.0718835796461","71.2707806808855","",
"IDA total","IDA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","41.7404838483577","42.2760612949868","42.8048996928536","43.3250459277659","43.8327017075565","44.3184471581969","44.7716606852313","45.1865608376744","45.5634611085109","45.906994889122","46.2297030415542","46.5490454583491","46.8816021985076","47.2390076765144","47.6289750209828","48.0564267202153","48.5213525422533","49.0107886324647","49.5072157173405","49.9957163002676","50.4649128499514","50.9472525998929","51.3748667906086","51.7776031043925","52.1577923089846","52.5046033473878","52.8088663363637","53.0714764452824","53.2876820477126","53.4840551938173","53.6547864111679","53.8197347995774","53.9928571475764","54.1753420218959","54.3737019311176","54.5926415637322","54.8349170822684","55.0957251281275","55.3721091007561","55.6803601671511","56.0142765896023","56.3887424281608","56.8035712136421","57.2602471018802","57.7546506597304","58.279716380397","58.8273784929054","59.3876687886192","59.9454041545584","60.4882221428161","61.0070203366033","61.5000454157995","61.967886284461","62.4138538230565","62.8366569265911","63.2326805583382","63.5991845295265","63.9367616770714","64.2481797662746","64.536308941045","",
"IDA blend","IDB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.2509615231813","43.9089155691242","44.546938600385","45.1622664884498","45.7541807565802","46.3241253242686","46.8754794277632","47.4109321430188","47.9345936477085","48.4456152433176","48.9436330476567","49.4273888494748","49.8956673782545","50.3467082022075","50.7821577108697","51.2056892612404","51.6217214026427","52.0321469218285","52.4370618087589","52.8341194786527","53.2163872818554","53.576486395108","53.9103698061542","54.1944146097676","54.4398076611569","54.6370034783206","54.7851376702414","54.8943440015702","54.9595973389208","55.0001326815961","55.0198820445893","55.0093187283716","54.9868941369565","54.9456636049378","54.9093547581424","54.8844281498857","54.881654864466","54.9089944184998","54.958808847896","55.0492887897649","55.1935390637301","55.3992175485255","55.6702737111443","55.9917894189564","56.3709625596441","56.7977719441493","57.2615636646031","57.7488148652209","58.2429038915377","58.7306472130902","59.2083537677462","59.6646216744738","60.093254219475","60.5041768554014","60.8936939555635","61.2562787071839","61.587965839819","61.8891292033631","62.1618673864433","62.4089972219881","",
"Indonesia","IDN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.664","47.276","47.877","48.468","49.051","49.629","50.208","50.789","51.374","51.963","52.553","53.14","53.72","54.288","54.843","55.386","55.92","56.448","56.971","57.488","57.995","58.489","58.966","59.423","59.863","60.287","60.7","61.107","61.512","61.915","62.32","62.727","63.131","63.529","63.919","64.291","64.637","64.954","65.244","65.513","65.772","66.037","66.321","66.631","66.969","67.334","67.717","68.105","68.485","68.853","69.205","69.542","69.866","70.179","70.481","70.768","71.035","71.282","71.509","71.716","",
