Date,AAPL,MSFT,IBM
2020-01-27,76.10700225830078,159.24404907226562,119.88816833496094
2020-01-28,78.260009765625,162.3645782470703,120.69252014160156
2020-01-29,79.898193359375,164.8962860107422,119.08385467529297
2020-01-30,79.78240966796875,169.547607421875,118.28817749023438
2020-01-31,76.24494934082031,167.0453338623047,124.30767059326172
2020-02-03,76.03556060791016,171.1177215576172,126.50444793701172
2020-02-04,78.54579162597656,176.75030517578125,128.9606475830078
2020-02-05,79.18627166748047,176.534423828125,135.2050323486328
2020-02-06,80.11250305175781,180.1946563720703,135.57691955566406
2020-02-07,79.02355194091797,180.44979858398438,134.0650634765625
2020-02-10,79.39888000488281,185.16976928710938,134.95645141601562
2020-02-11,78.91984558105469,180.98948669433594,134.12625122070312
2020-02-12,80.79402160644531,181.25445556640625,135.7254638671875
2020-02-13,80.21868133544922,180.2731475830078,134.85157775878906
2020-02-14,80.23843383789062,181.88246154785156,131.69680786132812
2020-02-18,78.76922607421875,183.727294921875,132.0463409423828
2020-02-19,79.91002655029297,184.27830505371094,131.8366241455078
2020-02-20,79.09021759033203,181.4641571044922,132.15121459960938
2020-02-21,77.30001831054688,175.72760009765625,130.94525146484375
2020-02-24,73.62823486328125,168.15101623535156,127.96521759033203
2020-02-25,71.13428497314453,165.37620544433594,123.84042358398438
2020-02-26,72.26274871826172,167.44253540039062,122.1275634765625
2020-02-27,67.53905487060547,155.64471435546875,116.32488250732422
2020-02-28,67.49954986572266,159.413330078125,113.7381362915039
2020-03-02,73.78379821777344,170.02056884765625,117.36482238769531
2020-03-03,71.44048309326172,161.873291015625,112.64576721191406
2020-03-04,74.75421905517578,167.81646728515625,117.29491424560547
2020-03-05,72.32940673828125,163.6050567626953,113.21379852294922
2020-03-06,71.36888122558594,158.98040771484375,111.62329864501953
2020-03-09,65.72415924072266,148.20590209960938,102.95420837402344
2020-03-10,70.45771026611328,158.3408203125,109.03655242919922
2020-03-11,68.01068115234375,151.16766357421875,103.09403991699219
2020-03-12,61.294307708740234,136.8311767578125,89.84569549560547
2020-03-13,68.63787841796875,156.28433227539062,94.33755493164062
2020-03-16,59.807823181152344,133.24951171875,86.58605194091797
2020-03-17,62.43758010864258,144.2208251953125,93.20147705078125
2020-03-18,60.90910339355469,138.1497039794922,90.49238586425781
2020-03-19,60.442413330078125,140.4226837158203,87.68716430664062
2020-03-20,56.60519790649414,135.14859008789062,83.36135864257812
2020-03-23,55.40266799926758,133.80055236816406,82.81954956054688
2020-03-24,60.96096420288086,145.96243286132812,92.17900848388672
2020-03-25,60.62514114379883,144.56521606445312,92.50236511230469
2020-03-26,63.815425872802734,153.60789489746094,98.65461730957031
2020-03-27,61.17331314086914,147.30064392089844,94.40745544433594
2020-03-30,62.91908645629883,157.66184997558594,98.6895751953125
2020-03-31,62.790679931640625,155.18226623535156,96.94178009033203
2020-04-01,59.486820220947266,149.67201232910156,91.88188934326172
2020-04-02,60.479454040527344,152.77154541015625,96.12904357910156
2020-04-03,59.61027908325195,151.36444091796875,92.93058013916016
2020-04-06,64.8105239868164,162.62112426757812,100.34123992919922
2020-04-07,64.05987548828125,160.86964416503906,100.44610595703125
2020-04-08,65.699462890625,162.48333740234375,104.2475814819336
2020-04-09,66.17355346679688,162.49317932128906,106.17890930175781
2020-04-13,67.4723892211914,162.8572235107422,105.87303161621094
2020-04-14,70.87995147705078,170.9159698486328,108.28500366210938
2020-04-15,70.23301696777344,169.12513732910156,103.72323608398438
2020-04-16,70.79106903076172,174.20245361328125,101.13648986816406
2020-04-17,69.83052062988281,175.73744201660156,104.97293090820312
2020-04-20,68.38106536865234,172.25418090820312,105.2263412475586
2020-04-21,66.26738739013672,165.1302032470703,102.03661346435547
2020-04-22,68.1761245727539,170.73886108398438,104.26505279541016
2020-04-23,67.91191101074219,168.6725311279297,106.04781341552734
2020-04-24,69.87250518798828,171.75234985351562,108.99286651611328
2020-04-27,69.92189025878906,171.26036071777344,110.0415267944336
2020-04-28,68.78849029541016,167.0883331298828,110.347412109375
2020-04-29,71.0478744506836,174.586181640625,112.46224212646484
2020-04-30,72.54669952392578,176.33767700195312,109.72693634033203
2020-05-01,71.3787612915039,171.77203369140625,106.50223541259766
2020-05-04,72.388671875,175.9735870361328,106.33619689941406
2020-05-05,73.47515106201172,177.86282348632812,107.12271118164062
2020-05-06,74.23320007324219,179.61427307128906,107.63832092285156
2020-05-07,75.00115203857422,180.65731811523438,107.36377716064453
2020-05-08,76.78630065917969,181.719970703125,108.9224624633789
2020-05-11,77.99455261230469,183.74697875976562,108.5682144165039
2020-05-12,77.10321807861328,179.5847625732422,106.50472259521484
2020-05-13,76.1722640991211,176.8690185546875,102.49285125732422
2020-05-14,76.64021301269531,177.63648986816406,103.57331848144531
2020-05-15,76.18712615966797,180.22434997558594,103.59989166259766
2020-05-18,77.98217010498047,181.94631958007812,107.6560287475586
2020-05-19,77.53156280517578,180.6868438720703,106.53128814697266
2020-05-20,79.0394058227539,183.1930694580078,107.49661254882812
2020-05-21,78.45013427734375,180.9927215576172,105.4951171875
2020-05-22,78.9552230834961,181.07164001464844,104.84859466552734
2020-05-26,78.42041778564453,179.15740966796875,107.8331527709961
2020-05-27,78.76209259033203,179.39422607421875,111.18079376220703
2020-05-28,78.79676055908203,178.98968505859375,110.28631591796875
2020-05-29,78.7199935913086,180.81509399414062,110.6139907836914
2020-06-01,79.6880874633789,180.4006805419922,110.60513305664062
2020-06-02,80.05701446533203,182.45306396484375,111.58817291259766
2020-06-03,80.49772644042969,182.89706420898438,114.28932189941406
2020-06-04,79.80447387695312,180.48948669433594,114.14762115478516
2020-06-05,82.0773696899414,184.71261596679688,116.95504760742188
2020-06-08,82.56266021728516,185.85719299316406,120.22298431396484
2020-06-09,85.1698226928711,187.27806091308594,116.78677368164062
2020-06-10,87.36103057861328,194.2245330810547,115.0155258178711
2020-06-11,83.16680145263672,183.79498291015625,104.51207733154297
2020-06-12,83.88481140136719,185.2454376220703,107.96598815917969
2020-06-15,84.92223358154297,186.4294891357422,107.73573303222656
2020-06-16,87.17286682128906,190.99798583984375,110.83540344238281
2020-06-17,87.05155181884766,191.6590576171875,109.94978332519531
2020-06-18,87.0862045288086,193.71144104003906,109.95863342285156
2020-06-19,86.58853149414062,192.5569610595703,108.4619369506836
2020-06-22,88.85401916503906,197.90496826171875,107.2220687866211
2020-06-23,90.7505874633789,199.22714233398438,105.7519302368164
2020-06-24,89.14865112304688,195.2112274169922,103.10393524169922
2020-06-25,90.33216094970703,197.67800903320312,105.41541290283203
2020-06-26,87.55663299560547,193.72128295898438,103.78587341308594
2020-06-29,89.57452392578125,195.80325317382812,106.05305480957031
2020-06-30,90.32225799560547,200.80589294433594,106.95638275146484
2020-07-01,90.15142059326172,201.98008728027344,104.98145294189453
2020-07-02,90.15142059326172,203.5193634033203,106.00877380371094
2020-07-06,92.56298065185547,207.90036010742188,106.44271850585938
2020-07-07,92.27576446533203,205.48291015625,104.13125610351562
2020-07-08,94.42488861083984,210.00205993652344,104.24638366699219
2020-07-09,94.8309326171875,211.47227478027344,102.47514343261719
2020-07-10,94.99681854248047,210.8308868408203,104.81318664550781
2020-07-13,94.55857849121094,204.31858825683594,105.56595611572266
2020-07-14,96.12338256835938,205.5815887451172,106.80582427978516
2020-07-15,96.78445434570312,205.27569580078125,108.93131256103516
2020-07-16,95.59352111816406,201.21043395996094,109.82579803466797
2020-07-17,95.40040588378906,200.1842498779297,110.79998779296875
2020-07-20,97.4108657836914,208.7884063720703,111.91586303710938
2020-07-21,96.0664291381836,205.9762725830078,111.64131927490234
2020-07-22,96.3363037109375,208.9364013671875,113.95278930664062
2020-07-23,91.95142364501953,199.84878540039062,112.76605224609375
2020-07-24,91.7236328125,198.62527465820312,111.4021987915039
2020-07-27,93.89750671386719,201.14137268066406,111.77416229248047
2020-07-28,92.35499572753906,199.33570861816406,110.2331771850586
2020-07-29,94.12529754638672,201.34857177734375,110.98594665527344
2020-07-30,95.26422882080078,201.1907196044922,108.8427505493164
2020-07-31,105.23731994628906,202.2859649658203,108.878173828125
2020-08-03,107.88904571533203,213.66278076171875,110.09147644042969
2020-08-04,108.60955047607422,210.45594787597656,111.44647216796875
2020-08-05,109.00320434570312,210.11058044433594,111.10108184814453
2020-08-06,112.80624389648438,213.47528076171875,111.69446563720703
2020-08-07,110.24151611328125,209.65670776367188,112.11614990234375
2020-08-10,111.84386444091797,205.48291015625,114.04515838623047
2020-08-11,108.51763153076172,200.67762756347656,113.72216796875
2020-08-12,112.1241455078125,206.4104461669922,113.67729949951172
2020-08-13,114.10846710205078,205.9269256591797,112.178955078125
2020-08-14,114.00676727294922,206.12425231933594,112.39427947998047
2020-08-17,113.70912170410156,207.48593139648438,111.64959716796875
2020-08-18,114.6566390991211,208.67987060546875,112.08026123046875
2020-08-19,114.80049133300781,207.41380310058594,111.11125946044922
2020-08-20,117.3478775024414,212.24061584472656,110.49217987060547
2020-08-21,123.39509582519531,210.69761657714844,110.50115966796875
2020-08-24,124.87093353271484,211.36032104492188,112.76213836669922
2020-08-25,123.84652709960938,214.11001586914062,111.82903289794922
2020-08-26,125.53073120117188,218.73898315429688,111.40734100341797
2020-08-27,124.03007507324219,224.1098175048828,111.83800506591797
2020-08-28,123.82917022705078,226.41439819335938,112.21484375
2020-08-31,128.0284881591797,223.07122802734375,110.63573455810547
2020-09-01,133.12820434570312,224.7922821044922,110.71648406982422
2020-09-02,130.36996459960938,229.12451171875,115.00518798828125
2020-09-03,119.93245697021484,214.93096923828125,111.65856170654297
2020-09-04,120.0118179321289,211.91421508789062,109.72954559326172
2020-09-08,111.93563842773438,200.45057678222656,108.7515869140625
2020-09-09,116.40035247802734,208.98648071289062,109.69365692138672
2020-09-10,112.60037994384766,203.13101196289062,108.16839599609375
2020-09-11,111.12205505371094,201.80564880371094,108.97589111328125
2020-09-14,114.45572662353516,203.1705780029297,109.54113006591797
2020-09-15,114.63431549072266,206.5038604736328,109.85516357421875
2020-09-16,111.25103759765625,202.81451416015625,111.45220184326172
2020-09-17,109.47506713867188,200.69786071777344,112.08026123046875
2020-09-18,106.00251007080078,198.20530700683594,110.14226531982422
2020-09-21,109.21710968017578,200.33187866210938,107.89024353027344
2020-09-22,110.93354797363281,205.15867614746094,108.12353515625
2020-09-23,106.28031921386719,198.4031219482422,106.6162109375
2020-09-24,107.37168884277344,200.9748077392578,105.9522705078125
2020-09-25,111.39985656738281,205.5543212890625,106.72386169433594
2020-09-28,114.05885314941406,207.1566619873047,109.2181396484375
2020-09-29,113.1956787109375,205.0004119873047,108.50933074951172
2020-09-30,114.90219116210938,208.0369415283203,109.164306640625
2020-10-01,115.87451934814453,210.14373779296875,108.64391326904297
2020-10-02,112.13406372070312,203.9420928955078,108.17736053466797
2020-10-05,115.5867919921875,208.08641052246094,109.4693603515625
2020-10-06,112.2729721069336,203.6651611328125,109.4334716796875
2020-10-07,114.17790985107422,207.5424041748047,111.317626953125
2020-10-08,114.06877899169922,208.28424072265625,117.97496032714844
2020-10-09,116.05310821533203,213.45721435546875,114.65526580810547
2020-10-12,123.42486572265625,218.98626708984375,114.13488006591797
2020-10-13,120.15072631835938,220.43032836914062,112.24175262451172
2020-10-14,120.24002075195312,218.4521484375,112.99541473388672
2020-10-15,119.76377868652344,217.26522827148438,112.05333709716797
2020-10-16,118.08702850341797,217.26522827148438,112.98643493652344
2020-10-19,115.07087707519531,211.88455200195312,112.61858367919922
2020-10-20,116.5888671875,212.30984497070312,105.3062744140625
2020-10-21,115.95388793945312,212.45823669433594,103.23371124267578
2020-10-22,114.84266662597656,212.54722595214844,103.86174774169922
2020-10-23,114.13822937011719,213.8726348876953,104.07708740234375
2020-10-26,114.14814758300781,207.7896728515625,100.68561553955078
2020-10-27,115.68600463867188,210.9251251220703,99.19623565673828
2020-10-28,110.32832336425781,200.4703369140625,95.68811798095703
2020-10-29,114.4160385131836,202.4881134033203,97.71582794189453
2020-10-30,108.00667572021484,200.2626495361328,100.18316650390625
2020-11-02,107.9173812866211,200.12416076660156,101.30467987060547
2020-11-03,109.57428741455078,204.17947387695312,102.42620849609375
2020-11-04,114.04893493652344,214.03086853027344,100.39851379394531
2020-11-05,118.09695434570312,220.8556671142578,102.9735107421875
2020-11-06,117.96278381347656,221.28097534179688,102.31854248046875
2020-11-09,115.6072998046875,216.0090789794922,105.15845489501953
2020-11-10,115.25946044921875,208.7095184326172,107.32479095458984
2020-11-11,118.75788116455078,214.1891326904297,106.67852783203125
2020-11-12,118.47960662841797,213.09124755859375,104.2209243774414
2020-11-13,118.529296875,214.14956665039062,106.35995483398438
2020-11-16,119.56291961669922,214.86172485351562,107.73439025878906
2020-11-17,118.65849304199219,212.12193298339844,107.1336441040039
2020-11-18,117.30682373046875,209.32537841796875,106.2871322631836
2020-11-19,117.9130859375,210.65423583984375,106.66032409667969
2020-11-20,116.62104797363281,208.64111328125,106.44187927246094
2020-11-23,113.15245056152344,208.3634490966797,109.30908203125
2020-11-24,114.46435546875,212.08226013183594,113.25035858154297
2020-11-25,115.31907653808594,212.09217834472656,113.05011749267578
2020-11-27,115.87564849853516,213.4408721923828,113.1866455078125
2020-11-30,118.3205795288086,212.29051208496094,112.43115997314453
2020-12-01,121.96809387207031,214.41273498535156,112.10348510742188
2020-12-02,122.32588958740234,213.5797119140625,113.43240356445312
2020-12-03,122.1867446899414,212.45912170410156,112.5130844116211
2020-12-04,121.50096893310547,212.57810974121094,115.7807846069336
2020-12-07,122.99177551269531,212.50868225097656,113.5052261352539
2020-12-08,123.617919921875,214.21437072753906,114.42455291748047
2020-12-09,121.03385162353516,210.0393829345703,115.40760803222656
2020-12-10,122.48490142822266,208.77003479003906,113.74188995361328
2020-12-11,121.65999603271484,211.48724365234375,113.11383056640625
2020-12-14,121.03385162353516,212.41944885253906,112.44024658203125
2020-12-15,127.09648132324219,212.3500213623047,114.62480926513672
2020-12-16,127.02690124511719,217.4571990966797,114.27892303466797
2020-12-17,127.91144561767578,217.59603881835938,114.27892303466797
2020-12-18,125.88395690917969,216.77293395996094,114.55198669433594
2020-12-21,127.4443359375,220.7397003173828,112.31283569335938
2020-12-22,131.07196044921875,222.07847595214844,112.5130844116211
2020-12-23,130.15760803222656,219.1827392578125,112.77704620361328
2020-12-24,131.1614227294922,220.89837646484375,113.4961166381836
2020-12-28,135.85250854492188,223.08999633789062,113.61446380615234
2020-12-29,134.04364013671875,222.28671264648438,112.68602752685547
2020-12-30,132.90069580078125,219.8372344970703,113.17755126953125
2020-12-31,131.8769989013672,220.57110595703125,114.57929229736328
2021-01-04,128.6171112060547,215.88043212890625,112.8134536743164
2021-01-05,130.207275390625,216.0886688232422,114.81594848632812
2021-01-06,125.82432556152344,210.48562622070312,117.68317413330078
2021-01-07,130.1178436279297,216.47543334960938,117.41009521484375
2021-01-08,131.2409210205078,217.79437255859375,116.99140167236328
2021-01-11,128.18972778320312,215.68209838867188,117.03690338134766
2021-01-12,128.01083374023438,213.1433563232422,117.6103515625
2021-01-13,130.08802795410156,214.54165649414062,115.52592468261719
2021-01-14,128.1201629638672,211.24925231933594,117.39188385009766
2021-01-15,126.36101531982422,210.88230895996094,116.86396789550781
2021-01-19,127.04679107666016,214.64080810546875,117.43740844726562
2021-01-20,131.22103881835938,222.4751434326172,118.40225219726562
2021-01-21,136.03138732910156,223.09991455078125,119.831298828125
2021-01-22,138.21791076660156,224.07176208496094,107.96194458007812
2021-01-25,142.04432678222656,227.6219940185547,107.93464660644531
2021-01-26,142.28285217285156,230.39874267578125,111.49362182617188
2021-01-27,141.18959045410156,230.9639892578125,111.47541809082031
2021-01-28,136.2500457763672,236.94386291503906,109.29997253417969
2021-01-29,131.1514892578125,230.03179931640625,108.41706085205078
2021-02-01,133.31813049316406,237.65786743164062,109.71868133544922
2021-02-02,134.16293334960938,237.51901245117188,108.71743774414062
2021-02-03,133.11935424804688,240.98004150390625,108.42616271972656
2021-02-04,136.5482177734375,239.99826049804688,110.15559387207031
2021-02-05,136.12518310546875,240.18667602539062,110.8564682006836
2021-02-08,136.2744903564453,240.45443725585938,112.5130844116211
2021-02-09,135.37864685058594,241.74363708496094,112.62376403808594
2021-02-10,134.76153564453125,240.80154418945312,112.75289916992188
2021-02-11,134.50274658203125,242.4576416015625,111.52613067626953
2021-02-12,134.7416229248047,242.9534912109375,111.4246597290039
2021-02-16,132.57176208496094,241.67420959472656,110.75131225585938
2021-02-17,130.232666015625,242.72779846191406,110.6590805053711
2021-02-18,129.10791015625,242.32028198242188,111.3600845336914
2021-02-19,129.26715087890625,239.5172882080078,109.75513458251953
2021-02-22,125.41512298583984,233.0962371826172,111.47999572753906
2021-02-23,125.27577209472656,231.86370849609375,111.34164428710938
2021-02-24,124.76815032958984,233.13600158691406,113.64761352539062
2021-02-25,120.42838287353516,227.60952758789062,112.96504974365234
2021-02-26,120.69712829589844,230.9790802001953,109.69979095458984
2021-03-01,127.19681549072266,235.51158142089844,111.36930847167969
2021-03-02,124.53921508789062,232.46009826660156,110.99113464355469
2021-03-03,121.49341583251953,226.18812561035156,112.86359405517578
2021-03-04,119.5723648071289,225.36312866210938,110.7882080078125
2021-03-05,120.85638427734375,230.20376586914062,113.29711151123047
2021-03-08,115.81986999511719,226.0191650390625,115.1234359741211
2021-03-09,120.52791595458984,232.37063598632812,114.54232788085938
2021-03-10,119.4230728149414,231.01882934570312,117.94595336914062
2021-03-11,121.39387512207031,235.700439453125,117.2726058959961
2021-03-12,120.46819305419922,234.32876586914062,117.70613098144531
2021-03-15,123.4144515991211,233.39442443847656,118.6008529663086
2021-03-16,124.98712158203125,236.27694702148438,118.2872314453125
2021-03-17,124.1808853149414,235.6109619140625,119.01593017578125
2021-03-18,119.97051239013672,229.32908630371094,119.96598815917969
2021-03-19,119.43302154541016,228.96131896972656,118.8960189819336
2021-03-22,122.81724548339844,234.56732177734375,120.41795349121094
2021-03-23,121.97119140625,236.14772033691406,120.3349380493164
2021-03-24,119.53255462646484,234.04051208496094,120.48252868652344
2021-03-25,120.03023529052734,230.93931579589844,122.74237823486328
2021-03-26,120.64735412597656,235.05433654785156,125.79550170898438
2021-03-29,120.82652282714844,233.82183837890625,125.31585693359375
2021-03-30,119.34343719482422,230.4522705078125,124.26432800292969
2021-03-31,121.58300018310547,234.3486328125,122.91764068603516
2021-04-01,122.42904663085938,240.88897705078125,122.88996124267578
2021-04-05,125.31559753417969,247.56846618652344,125.38040924072266
2021-04-06,125.62415313720703,246.36575317382812,123.8031234741211
2021-04-07,127.30631256103516,248.39344787597656,124.45801544189453
2021-04-08,129.7548828125,251.72325134277344,124.63328552246094
2021-04-09,132.38262939453125,254.30758666992188,125.1959457397461
2021-04-12,130.6308135986328,254.3672332763672,124.14441680908203
2021-04-13,133.8059844970703,256.931640625,120.99906158447266
2021-04-14,131.41712951660156,254.0491485595703,122.33653259277344
2021-04-15,133.87567138671875,257.9355773925781,122.2904052734375
2021-04-16,133.53726196289062,259.1680908203125,123.22203063964844
2021-04-19,134.21409606933594,257.18017578125,122.78850555419922
2021-04-20,132.49212646484375,256.7030944824219,127.43734741210938
2021-04-21,132.8802947998047,259.0090637207031,132.40902709960938
2021-04-22,131.3275604248047,255.61964416503906,130.315185546875
2021-04-23,133.69650268554688,259.57562255859375,131.37594604492188
2021-04-26,134.0946502685547,259.97320556640625,130.58270263671875
2021-04-27,133.7661895751953,260.3907165527344,130.98854064941406
2021-04-28,132.95994567871094,253.02536010742188,131.90171813964844
2021-04-29,132.8603973388672,250.9877166748047,133.0454559326172
2021-04-30,130.84979248046875,250.65969848632812,130.86863708496094
2021-05-03,131.9247589111328,250.3416290283203,133.51589965820312
2021-05-04,127.25653839111328,246.29617309570312,134.43829345703125
2021-05-05,127.50537872314453,244.98414611816406,133.94940185546875
2021-05-06,129.1377716064453,248.22445678710938,136.9010467529297
2021-05-07,129.82574462890625,250.9380340576172,135.66989135742188
2021-05-10,126.47563934326172,245.68984985351562,136.33212280273438
2021-05-11,125.53842163085938,244.74557495117188,134.51336669921875
2021-05-12,122.40768432617188,237.5591583251953,131.78990173339844
2021-05-13,124.60118865966797,241.5648651123047,134.46673583984375
2021-05-14,127.07386779785156,246.65399169921875,134.94239807128906
2021-05-17,125.89735412597656,243.701904296875,135.3434600830078
2021-05-18,124.4815444946289,241.61456298828125,134.22422790527344
2021-05-19,124.322021484375,242.21231079101562,133.5526885986328
2021-05-20,126.93428039550781,245.5597686767578,134.1962432861328
2021-05-21,125.0598373413086,244.25466918945312,134.9983673095703
2021-05-24,126.72489929199219,249.84373474121094,134.97970581054688
2021-05-25,126.52549743652344,250.7802276611328,134.1123046875
2021-05-26,126.47563934326172,250.55108642578125,133.7299041748047
2021-05-27,124.91027069091797,248.3792266845703,134.14028930664062
2021-05-28,124.24225616455078,248.74783325195312,134.065673828125
2021-06-01,123.91322326660156,246.47633361816406,134.48538208007812
2021-06-02,124.69091796875,246.37672424316406,135.9123992919922
2021-06-03,123.1754150390625,244.7926788330078,135.75384521484375
2021-06-04,125.51847839355469,249.85369873046875,137.49798583984375
2021-06-07,125.52845001220703,252.86241149902344,138.05760192871094
2021-06-08,126.365966796875,251.62705993652344,139.0369415283203
2021-06-09,126.75482177734375,252.6432342529297,140.5292510986328
2021-06-10,125.73783111572266,256.27960205078125,140.40798950195312
2021-06-11,126.97416687011719,256.9272155761719,141.09820556640625
2021-06-14,130.0949249267578,258.91973876953125,139.9323272705078
2021-06-15,129.25741577148438,257.3954162597656,139.3074188232422
2021-06-16,129.76589965820312,256.4190979003906,137.88038635253906
2021-06-17,131.40106201171875,259.92596435546875,135.8004913330078
2021-06-18,130.0749969482422,258.46142578125,133.48739624023438
2021-06-21,131.90956115722656,261.64947509765625,136.77981567382812
2021-06-22,133.5845947265625,264.51873779296875,136.50933837890625
2021-06-23,133.30543518066406,264.27960205078125,134.87710571289062
2021-06-24,133.0162811279297,265.6943359375,135.6512451171875
2021-06-25,132.71717834472656,264.0305480957031,136.95703125
2021-06-28,134.3822479248047,267.7167663574219,135.5113525390625
2021-06-29,135.92767333984375,270.38671875,135.75384521484375
2021-06-30,136.55581665039062,269.88861083984375,136.72384643554688
2021-07-01,136.86489868164062,270.58599853515625,136.95703125
2021-07-02,139.54696655273438,276.6134033203125,130.59605407714844
2021-07-06,141.6008758544922,276.6233825683594,129.4394989013672
2021-07-07,144.1433563232422,278.8848876953125,130.4095001220703
2021-07-08,142.81727600097656,276.38427734375,131.26759338378906
2021-07-09,144.6817626953125,276.90234375,131.99508666992188
2021-07-12,144.0735626220703,276.2846374511719,131.43545532226562
2021-07-13,145.21018981933594,279.9309997558594,130.8385467529297
2021-07-14,148.70982360839844,281.4552917480469,130.4095001220703
2021-07-15,148.04180908203125,279.98077392578125,130.99710083007812
2021-07-16,145.95797729492188,279.70184326171875,129.55142211914062
2021-07-19,142.02960205078125,275.975830078125,128.6373748779297
2021-07-20,145.7186737060547,278.2771911621094,130.54940795898438
2021-07-21,144.9709014892578,280.3493957519531,131.78990173339844
2021-07-22,146.36676025390625,285.07171630859375,131.23959350585938
2021-07-23,148.12158203125,288.5885314941406,131.82720947265625
2021-07-26,148.55032348632812,287.9708251953125,133.16094970703125
2021-07-27,146.33685302734375,285.47021484375,133.1422882080078
2021-07-28,144.55213928222656,285.15142822265625,132.22825622558594
2021-07-29,145.21018981933594,285.4303894042969,132.3774871826172
2021-07-30,145.42953491210938,283.8463134765625,131.4727783203125
2021-08-02,145.09054565429688,283.75665283203125,131.9018096923828
2021-08-03,146.92510986328125,286.0480651855469,134.37344360351562
2021-08-04,146.51632690429688,285.4403381347656,133.15162658691406
2021-08-05,146.62600708007812,288.4390869140625,133.16094970703125
2021-08-06,145.92701721191406,288.37933349609375,134.39210510253906
2021-08-09,145.87709045410156,287.2535095214844,133.25999450683594
2021-08-10,145.3878173828125,285.3705749511719,133.3826446533203
2021-08-11,145.64743041992188,285.8786926269531,134.09022521972656
2021-08-12,148.6730194091797,288.72802734375,134.97703552246094
2021-08-13,148.88272094726562,291.7566833496094,135.08082580566406
2021-08-16,150.89976501464844,293.5001220703125,135.46762084960938
2021-08-17,149.97113037109375,291.98577880859375,134.3638153076172
2021-08-18,146.14669799804688,290.1990966796875,131.5806884765625
2021-08-19,146.4862060546875,296.22802734375,130.21270751953125
