level_0,level_1,F_1_m_returns,1_m_returns,5_m_returns,10_m_returns
FB,2021-01-05 10:00:00-05:00,-0.0017684117452013703,-0.0008466465434735504,-0.0011775528978840155,-0.00029464844757098874
FB,2021-01-05 10:01:00-05:00,-0.0009226794611552069,-0.0017684117452013703,-0.003163974835363015,-0.002521766340861875
FB,2021-01-05 10:02:00-05:00,0.0012560029553012608,-0.0009226794611552069,-0.0030934668925389763,-0.004706228399147139
FB,2021-01-05 10:03:00-05:00,0.0014204545454545858,0.0012560029553012608,-0.0022455365359836943,-0.003089598352214118
FB,2021-01-05 10:04:00-05:00,-0.0009394860458690202,0.0014204545454545858,-0.0008650519031142556,-0.0020772822530239488
FB,2021-01-05 10:05:00-05:00,-0.0003318951211418453,-0.0009394860458690202,-0.0009578896953174043,-0.0021343146274148683
FB,2021-01-05 10:06:00-05:00,0.0001475579164822438,-0.0003318951211418453,0.00047979331980063655,-0.0026856995695523356
FB,2021-01-05 10:07:00-05:00,0.0029876069637060354,0.0001475579164822438,0.001551533062430721,-0.0015467334462694327
FB,2021-01-05 10:08:00-05:00,-0.001139999264516578,0.0029876069637060354,0.0032836481700118103,0.0010307380820910872
FB,2021-01-05 10:09:00-05:00,0.001251748766659233,-0.001139999264516578,0.0007184305056644469,-0.00014724287712586381
FB,2021-01-05 10:10:00-05:00,-0.0009560229445506607,0.001251748766659233,0.0029133016189104577,0.0019526213019931404
FB,2021-01-05 10:11:00-05:00,0.000956937799043045,-0.0009560229445506607,0.002287147705474446,0.002768038383465621
FB,2021-01-05 10:12:00-05:00,-3.677011325187163e-05,0.000956937799043045,0.003098259073472942,0.004654599187292163
FB,2021-01-05 10:13:00-05:00,-0.0001838573267145538,-3.677011325187163e-05,7.35483396461234e-05,0.0033574380165288797
FB,2021-01-05 10:14:00-05:00,-9.194556822356148e-05,-0.0001838573267145538,0.001030851925484022,0.0017500230266187522
FB,2021-01-05 10:15:00-05:00,-0.0022988505747126853,-9.194556822356148e-05,-0.00031254596264151946,0.0025998451156101776
FB,2021-01-05 10:16:00-05:00,-0.0009216589861751334,-0.0022988505747126853,-0.0016562384983437317,0.0006271211450494807
FB,2021-01-05 10:17:00-05:00,0.0003321033210330615,-0.0009216589861751334,-0.0035299308721870037,-0.0004426084390676266
FB,2021-01-05 10:18:00-05:00,-0.0020657346268766474,0.0003321033210330615,-0.0031623460194889486,-0.0030890302651418455
FB,2021-01-05 10:19:00-05:00,-0.0009241119284367771,-0.0020657346268766474,-0.005038617138653945,-0.004012959281349038
FB,2021-01-05 10:20:00-05:00,-0.0009249667011987928,-0.0009241119284367771,-0.005866666666666798,-0.006177379026327423
FB,2021-01-05 10:21:00-05:00,5.5549383402020425e-05,-0.0009249667011987928,-0.004497695852534678,-0.006146485093853626
FB,2021-01-05 10:22:00-05:00,0.0004628858153270521,5.5549383402020425e-05,-0.003523985239852312,-0.007041476687748016
FB,2021-01-05 10:23:00-05:00,0.0015175630158787978,0.0004628858153270521,-0.0033937068870115716,-0.006545320831034984
FB,2021-01-05 10:24:00-05:00,0.0017739670337793,0.0015175630158787978,0.00018482238568728881,-0.004854726002206711
FB,2021-01-05 10:25:00-05:00,-0.0002582454069209872,0.0017739670337793,0.00288589610774026,-0.0029977011494253247
FB,2021-01-05 10:26:00-05:00,0.0005904276910586592,-0.0002582454069209872,0.003555160537718205,-0.0009585253456221299
FB,2021-01-05 10:27:00-05:00,-0.0002581596902083705,0.0005904276910586592,0.004091910607491256,0.0005535055350551765
FB,2021-01-05 10:28:00-05:00,0.0008853474988932408,-0.0002581596902083705,0.0033682496206091095,-3.688811833701955e-05
FB,2021-01-05 10:29:00-05:00,-0.0005159958720329927,0.0008853474988932408,0.0027348658437431617,0.002920193693860318
FB,2021-01-05 10:30:00-05:00,-0.00044251050962462735,-0.0005159958720329927,0.0004427064118646129,0.003329880124315565
FB,2021-01-05 10:31:00-05:00,0.00014756880395494498,-0.00044251050962462735,0.00025831211483806626,0.003814390993593486
FB,2021-01-05 10:32:00-05:00,0.0004795278495020039,0.00014756880395494498,-0.00018439977872009017,0.003906756281360613
FB,2021-01-05 10:33:00-05:00,0.0012535486487481595,0.0004795278495020039,0.0005533421868084698,0.003923455602028447
FB,2021-01-05 10:34:00-05:00,0.0006996354531059179,0.0012535486487481595,0.0009214212000590027,0.0036588070071699175
FB,2021-01-05 10:35:00-05:00,-0.0004599646747129871,0.0006996354531059179,0.002138800796518847,0.00258245406920965
FB,2021-01-05 10:36:00-05:00,-0.001067609107810008,-0.0004599646747129871,0.002121301556850863,0.002380161629580435
FB,2021-01-05 10:37:00-05:00,0.001566271720503165,-0.001067609107810008,0.00090372556252305,0.000719159137009262
FB,2021-01-05 10:38:00-05:00,0.00014718327997953473,0.001566271720503165,0.001990930206835495,0.002545374059318206
FB,2021-01-05 10:39:00-05:00,0.000699017696184745,0.00014718327997953473,0.0008837500460285863,0.00180598555211553
FB,2021-01-05 10:40:00-05:00,-0.00044117647058827814,0.000699017696184745,0.0008831321754489974,0.003023821815768102
FB,2021-01-05 10:41:00-05:00,-5.517139914668068e-05,-0.00044117647058827814,0.0009019456255636715,0.0030251604810742627
FB,2021-01-05 10:42:00-05:00,-0.001011531458628534,-5.517139914668068e-05,0.0019163795168510855,0.0028218369605310656
FB,2021-01-05 10:43:00-05:00,-0.00011046062078856611,-0.001011531458628534,-0.0006623247599073512,0.0013272868045568487
FB,2021-01-05 10:44:00-05:00,0.0009942554131683323,-0.00011046062078856611,-0.0009197601265590327,-3.682291858453368e-05
FB,2021-01-05 10:45:00-05:00,-0.0004782400765184214,0.0009942554131683323,-0.0006250000000000977,0.00025758021783928164
FB,2021-01-05 10:46:00-05:00,0.00014722119985277615,-0.0004782400765184214,-0.0006620567897601681,0.00023929169657810334
FB,2021-01-05 10:47:00-05:00,-0.00029439905792294496,0.00014722119985277615,-0.00045978702664928317,0.0014557113637618802
FB,2021-01-05 10:48:00-05:00,-0.0005521607892219338,-0.00029439905792294496,0.00025774144850720937,-0.0004047540199432209
FB,2021-01-05 10:49:00-05:00,0.0,-0.0005521607892219338,-0.00018412137280898744,-0.0011037121518708837
FB,2021-01-05 10:50:00-05:00,-0.0011970093182570585,0.0,-0.0011772063421990886,-0.001801470588235321
FB,2021-01-05 10:51:00-05:00,0.0008665671036378608,-0.0011970093182570585,-0.0018954729481044374,-0.002556274827129612
FB,2021-01-05 10:52:00-05:00,0.00047896249355239284,0.0008665671036378608,-0.001177596231692002,-0.001636841814871337
FB,2021-01-05 10:53:00-05:00,0.001550359049898642,0.00047896249355239284,-0.00040491791209607,-0.00014728082771808815
FB,2021-01-05 10:54:00-05:00,-0.0007721411474016504,0.001550359049898642,0.001697911679127806,0.001513477684489617
FB,2021-01-05 10:55:00-05:00,-0.0010339967839388953,-0.0007721411474016504,0.000924459504254127,-0.0002538351175365161
FB,2021-01-05 10:56:00-05:00,-0.0019485781641372935,-0.0010339967839388953,0.0010878182790345914,-0.0008097165991901578
FB,2021-01-05 10:57:00-05:00,-0.00011441183092153473,-0.0019485781641372935,-0.0017279493036621574,-0.002903510708765711
FB,2021-01-05 10:58:00-05:00,0.00040602391849975383,-0.00011441183092153473,-0.002320014730252229,-0.0027239932268277034
FB,2021-01-05 10:59:00-05:00,-0.00025827399180899935,0.00040602391849975383,-0.0034599277128812833,-0.0017678906854260434
FB,2021-01-05 11:00:00-05:00,0.00125479775612658,-0.00025827399180899935,-0.002947442789804411,-0.002025708077050603
FB,2021-01-05 11:01:00-05:00,3.68595650570569e-05,0.00125479775612658,-0.0006630322675703626,0.0004240647528439556
FB,2021-01-05 11:02:00-05:00,0.0006265895101544849,3.68595650570569e-05,0.0013249628161549065,-0.00040527595608286227
FB,2021-01-05 11:03:00-05:00,-3.6835125976075744e-05,0.0006265895101544849,0.0020670308578178975,-0.0002577794144724699
FB,2021-01-05 11:04:00-05:00,0.000736729657052404,-3.6835125976075744e-05,0.001623436519942567,-0.0018421081659441008
FB,2021-01-05 11:05:00-05:00,-0.0007361872860455199,0.000736729657052404,0.0026203129613229237,-0.00033485305102642915
FB,2021-01-05 11:06:00-05:00,0.00012892768998407078,-0.0007361872860455199,0.0006266126059712995,-3.6835125976075744e-05
FB,2021-01-05 11:07:00-05:00,0.00020257453822214444,0.00012892768998407078,0.0007187350263535563,0.002044650139693127
FB,2021-01-05 11:08:00-05:00,0.0002025335100899195,0.00020257453822214444,0.00029468100780905004,0.002362320980363153
FB,2021-01-05 11:09:00-05:00,5.5225226883504064e-05,0.0002025335100899195,0.0005341290013629596,0.0021584326458325975
FB,2021-01-05 11:10:00-05:00,-0.0003313330633581968,5.5225226883504064e-05,-0.0001472374572092372,0.002472689695896202
FB,2021-01-05 11:11:00-05:00,7.365397363190418e-05,-0.0003313330633581968,0.0002578553799683636,0.0008846295613711419
FB,2021-01-05 11:12:00-05:00,-0.0005891883929887154,7.365397363190418e-05,0.00020257453822214444,0.0009214551619918243
FB,2021-01-05 11:13:00-05:00,0.000626381724392111,-0.0005891883929887154,-0.0005891883929887154,-0.00029468100780916107
FB,2021-01-05 11:14:00-05:00,-0.0009573958831976537,0.000626381724392111,-0.00016567568065095628,0.00036836482852597996
FB,2021-01-05 11:15:00-05:00,-0.00036858206479684075,-0.0009573958831976537,-0.0011780731141626255,-0.0013251371148820246
FB,2021-01-05 11:16:00-05:00,-0.0007374359352531057,-0.00036858206479684075,-0.001215290564926086,-0.0009577485541681918
FB,2021-01-05 11:17:00-05:00,0.00036899007416701934,-0.0007374359352531057,-0.0020253351008985288,-0.001823170843999189
FB,2021-01-05 11:18:00-05:00,-0.0003688539707130678,0.00036899007416701934,-0.0010685335298451504,-0.0016570923552805539
FB,2021-01-05 11:19:00-05:00,0.0007010811409173812,-0.0003688539707130678,-0.002062083440733553,-0.0022274174843068817
FB,2021-01-05 11:20:00-05:00,0.0009587020648966771,0.0007010811409173812,-0.0004054402712764249,-0.0015830357471561252
FB,2021-01-05 11:21:00-05:00,-7.367567965810284e-05,0.0009587020648966771,0.0009217949190662988,-0.0002946158945276167
FB,2021-01-05 11:22:00-05:00,-0.0006262894193929114,-7.367567965810284e-05,0.00158665731891805,-0.00044189129474148103
FB,2021-01-05 11:23:00-05:00,0.00011059092417164962,-0.0006262894193929114,0.0005901663531406864,-0.0004789977892409869
FB,2021-01-05 11:24:00-05:00,0.0002580169553998424,0.00011059092417164962,0.0010700712150844005,-0.0009942188017821874
FB,2021-01-05 11:25:00-05:00,-0.0005896009138814939,0.0002580169553998424,0.0006268436578171777,0.00022114923887794902
FB,2021-01-05 11:26:00-05:00,0.0010692821061171198,-0.0005896009138814939,-0.0009209459957267851,0.0
FB,2021-01-05 11:27:00-05:00,0.000773480662983328,0.0010692821061171198,0.0002210433244915766,0.0018080513634184392
FB,2021-01-05 11:28:00-05:00,-0.00029443156306352414,0.000773480662983328,0.001622000221181752,0.0022131238242777407
FB,2021-01-05 11:29:00-05:00,-0.0004417774178110401,-0.00029443156306352414,0.0012163656468853201,0.002287738459835431
FB,2021-01-05 11:30:00-05:00,0.0005892968951419775,-0.0004417774178110401,0.0005159007996462517,0.0011430678466077815
FB,2021-01-05 11:31:00-05:00,0.00029447491441825235,0.0005892968951419775,0.0016961026510822208,0.0007735946364106905
FB,2021-01-05 11:32:00-05:00,0.00029438822447103163,0.00029447491441825235,0.0009208103130755596,0.0011420571765399234
FB,2021-01-05 11:33:00-05:00,0.0007725416620683045,0.00029438822447103163,0.00044164734459539723,0.0020643639178679063
FB,2021-01-05 11:34:00-05:00,0.0008858991324804943,0.0007725416620683045,0.0015094061775209333,0.0027276078142277616
FB,2021-01-05 11:35:00-05:00,-3.672676389565588e-06,0.0008858991324804943,0.002839674413465554,0.0033570402034122093
FB,2021-01-05 11:36:00-05:00,-0.00029381519024529457,-3.672676389565588e-06,0.002245371222438841,0.003945282253604132
FB,2021-01-05 11:37:00-05:00,-0.0015062454077883203,-0.00029381519024529457,0.0016559337626493864,0.0025782688766113893
FB,2021-01-05 11:38:00-05:00,0.0,-0.0015062454077883203,-0.00014715079277471954,0.0002944315630637462
FB,2021-01-05 11:39:00-05:00,-0.0006254829095994063,0.0,-0.0009189825025731624,0.0005890365570813128
FB,2021-01-05 11:40:00-05:00,-0.000441793682350311,-0.0006254829095994063,-0.0024276390934365732,0.000405141615410054
FB,2021-01-05 11:41:00-05:00,0.00040515653775319294,-0.000441793682350311,-0.002864698104891872,-0.0006257591931387863
FB,2021-01-05 11:42:00-05:00,0.0004786274437611482,0.00040515653775319294,-0.002167523879500255,-0.0005151793928241943
FB,2021-01-05 11:43:00-05:00,-0.0006255979980864801,0.0004786274437611482,-0.0001839655616469038,-0.00033108928374336877
FB,2021-01-05 11:44:00-05:00,0.0001841145929226684,-0.0006255979980864801,-0.0008094484712463101,-0.0017276871048376163
FB,2021-01-05 11:45:00-05:00,0.00044179368235042205,0.0001841145929226684,0.0,-0.0024276390934365732
FB,2021-01-05 11:46:00-05:00,0.00029439905792294496,0.00044179368235042205,0.0008839779005525017,-0.001983252534155877
FB,2021-01-05 11:47:00-05:00,0.0,0.00029439905792294496,0.0007731674091526752,-0.0013960323291697385
FB,2021-01-05 11:48:00-05:00,-0.00040467956736078836,0.0,0.00029439905792294496,0.00011037933698809788
FB,2021-01-05 11:49:00-05:00,0.00033123550844660343,-0.00040467956736078836,0.0005155208601832495,-0.0002943448986351127
FB,2021-01-05 11:50:00-05:00,-0.00014716703458428348,0.00033123550844660343,0.0006626905235256331,0.0006626905235256331
FB,2021-01-05 11:51:00-05:00,0.00014718869590812922,-0.00014716703458428348,7.359976448073624e-05,0.0009576427255983955
FB,2021-01-05 11:52:00-05:00,0.0005886681383369119,0.00014718869590812922,-7.357810315644642e-05,0.00069953241780496
FB,2021-01-05 11:53:00-05:00,-0.0007354022650389869,0.0005886681383369119,0.000515046722095347,0.0008095974092880986
FB,2021-01-05 11:54:00-05:00,0.0,-0.0007354022650389869,0.00018401972691473034,0.0006996354531059179
FB,2021-01-05 11:55:00-05:00,-0.0005151604356784523,0.0,-0.00014716703458428348,0.000515425962742011
FB,2021-01-05 11:56:00-05:00,-0.001178116486267533,-0.0005151604356784523,-0.0005151604356784523,-0.00044159858688452847
FB,2021-01-05 11:57:00-05:00,7.37191301141138e-05,-0.001178116486267533,-0.0018395879323032105,-0.0019130306820689391
FB,2021-01-05 11:58:00-05:00,-0.0009214212000590027,7.37191301141138e-05,-0.002353287248124669,-0.0018394525789124927
FB,2021-01-05 11:59:00-05:00,-0.00044269008005315413,-0.0009214212000590027,-0.0025390050044156176,-0.002355452504508415
FB,2021-01-05 12:00:00-05:00,0.000369071784462216,-0.00044269008005315413,-0.0029805710921401163,-0.0031272994849154134
FB,2021-01-05 12:01:00-05:00,0.00018446781036707272,0.000369071784462216,-0.0020985199911640606,-0.002612599352369682
FB,2021-01-05 12:02:00-05:00,-0.00011066027296213754,0.00018446781036707272,-0.0007371913011425812,-0.002575423105224406
FB,2021-01-05 12:03:00-05:00,0.0,-0.00011066027296213754,-0.0009214212000590027,-0.0032725400794233472
FB,2021-01-05 12:04:00-05:00,0.0007378168000884422,0.0,0.0,-0.0025390050044156176
FB,2021-01-05 12:05:00-05:00,-0.00011059092417142757,0.0007378168000884422,0.0011810297102785583,-0.0018030615248749715
FB,2021-01-05 12:06:00-05:00,-0.0009216929656392647,-0.00011059092417142757,0.0007009776793949207,-0.001399013327442744
FB,2021-01-05 12:07:00-05:00,0.0015498726890290637,-0.0009216929656392647,-0.00040575433419409723,-0.0011426465167710953
FB,2021-01-05 12:08:00-05:00,3.684462621134088e-05,0.0015498726890290637,0.0012542885601505294,0.000331711632021392
FB,2021-01-05 12:09:00-05:00,-0.0007368653746959719,3.684462621134088e-05,0.001291179400155107,0.001291179400155107
FB,2021-01-05 12:10:00-05:00,-9.217609320855136e-05,-0.0007368653746959719,-0.00018431820695230527,0.0009964938180477834
FB,2021-01-05 12:11:00-05:00,0.000129058426593609,-9.217609320855136e-05,-0.0001659047338151698,0.0005349566500645331
FB,2021-01-05 12:12:00-05:00,-0.00038712531799589556,0.000129058426593609,0.0008856415365880999,0.0004795278495020039
FB,2021-01-05 12:13:00-05:00,-0.0004979253112032955,-0.00038712531799589556,-0.0010500718470212167,0.0002028996200242883
FB,2021-01-05 12:14:00-05:00,-0.0005535259603676179,-0.0004979253112032955,-0.0015842605555965728,-0.0002951267200353991
FB,2021-01-05 12:15:00-05:00,0.00011076650420926981,-0.0005535259603676179,-0.0014010766167689148,-0.001585136579791424
FB,2021-01-05 12:16:00-05:00,-0.00022150847269908347,0.00011076650420926981,-0.0011983996755101645,-0.0013641055891461251
FB,2021-01-05 12:17:00-05:00,-0.0010339352313430972,-0.00022150847269908347,-0.0015485012719832492,-0.0006642311524410749
FB,2021-01-05 12:18:00-05:00,0.0005544671570620885,-0.0010339352313430972,-0.0021945597049332077,-0.0032423271065916692
FB,2021-01-05 12:19:00-05:00,0.0,0.0005544671570620885,-0.0011439536514262771,-0.002726401886375407
FB,2021-01-05 12:20:00-05:00,-0.0006280478794148392,0.0,-0.0005907546891151805,-0.001991003613302955
FB,2021-01-05 12:21:00-05:00,-0.0001848360504232982,-0.0006280478794148392,-0.0013290508361945008,-0.002525857777613938
FB,2021-01-05 12:22:00-05:00,-0.0001478961768837106,-0.0001848360504232982,-0.0012924190391788715,-0.0028389189986359753
FB,2021-01-05 12:23:00-05:00,-0.0006656312402929521,-0.0001478961768837106,-0.000406609248511991,-0.002600276625172815
FB,2021-01-05 12:24:00-05:00,0.001480165778567022,-0.0006656312402929521,-0.0016255356878971394,-0.0027676298018377565
FB,2021-01-05 12:25:00-05:00,-0.0001847472657404703,0.001480165778567022,-0.00014777597162707323,-0.0007384433613941699
FB,2021-01-05 12:26:00-05:00,-0.00022173768431943408,-0.0001847472657404703,0.0002957376806771439,-0.0010337062059291302
FB,2021-01-05 12:27:00-05:00,-0.0005359849184932708,-0.00022173768431943408,0.0002588183095466601,-0.0010339352313430972
FB,2021-01-05 12:28:00-05:00,0.0,-0.0005359849184932708,-0.00012942829672368816,-0.0005359849184932708
FB,2021-01-05 12:29:00-05:00,0.0009061153540321776,0.0,0.000536560094730465,-0.0010898477907492765
FB,2021-01-05 12:30:00-05:00,-0.00029560654768501227,0.0009061153540321776,-3.6949453148027445e-05,-0.00018471996453384154
FB,2021-01-05 12:31:00-05:00,0.0,-0.00029560654768501227,-0.0001478251228794747,0.00014786884033868297
FB,2021-01-05 12:32:00-05:00,0.0,0.0,7.392895427504875e-05,0.0003327663979886264
FB,2021-01-05 12:33:00-05:00,-0.0004435409351321029,0.0,0.0006102409527155572,0.000480733673544842
FB,2021-01-05 12:34:00-05:00,0.0,-0.0004435409351321029,0.0001664293507406267,0.000703078744819452
FB,2021-01-05 12:35:00-05:00,0.00066560662648385,0.0,-0.0007390163692125862,-0.0007759385161099086
FB,2021-01-05 12:36:00-05:00,-0.0012009903551235546,0.00066560662648385,0.00022177046756599594,7.391256143995939e-05
FB,2021-01-05 12:37:00-05:00,0.0004624747951236241,-0.0012009903551235546,-0.0009794862317500375,-0.0009056296898678484
FB,2021-01-05 12:38:00-05:00,0.00044377057061484315,0.0004624747951236241,-0.0005174644243207682,9.246075041158264e-05
FB,2021-01-05 12:39:00-05:00,0.0,0.00044377057061484315,0.00036978145915744776,0.0005362723523862911
FB,2021-01-05 12:40:00-05:00,-0.0009241119284367771,0.0,0.00036978145915744776,-0.0003695081846063486
FB,2021-01-05 12:41:00-05:00,0.00022199200828776355,-0.0009241119284367771,-0.0012194671298180193,-0.0009979671040474258
FB,2021-01-05 12:42:00-05:00,-0.0005918473033955651,0.00022199200828776355,0.00020348890985433243,-0.0007761966364814299
FB,2021-01-05 12:43:00-05:00,0.0005551854319341132,-0.0005918473033955651,-0.0008505602603454676,-0.0013675845499907524
FB,2021-01-05 12:44:00-05:00,-0.000628861021714,0.0005551854319341132,-0.0007392895427493773,-0.0003697814591576698
FB,2021-01-05 12:45:00-05:00,-0.000629256736748629,-0.000628861021714,-0.0013676856540861815,-0.000998409939725553
FB,2021-01-05 12:46:00-05:00,0.0005185377236194277,-0.000629256736748629,-0.001072961373390413,-0.002291120062081986
FB,2021-01-05 12:47:00-05:00,0.00014807685188622521,0.0005185377236194277,-0.0007767995857068666,-0.0005734687459534316
FB,2021-01-05 12:48:00-05:00,7.40274641890526e-05,0.00014807685188622521,-3.701236212894088e-05,-0.0008875411412300194
FB,2021-01-05 12:49:00-05:00,-0.0009252748066175265,7.40274641890526e-05,-0.0005178855472940391,-0.0012567922226739414
FB,2021-01-05 12:50:00-05:00,0.0,-0.0009252748066175265,-0.0008143322475571146,-0.0021809041511107186
FB,2021-01-05 12:51:00-05:00,-0.0001481810772765435,0.0,-0.00018519204414979562,-0.001257954713630216
FB,2021-01-05 12:52:00-05:00,-0.0006669136717301072,-0.0001481810772765435,-0.0008514418983452954,-0.001627580084338276
FB,2021-01-05 12:53:00-05:00,-7.415097137786208e-05,-0.0006669136717301072,-0.001665617944257236,-0.0017025686579317245
FB,2021-01-05 12:54:00-05:00,0.0008713385242862248,-7.415097137786208e-05,-0.0018135386209704452,-0.002330484962823176
FB,2021-01-05 12:55:00-05:00,0.00027784466630853544,0.0008713385242862248,-1.8522634659512427e-05,-0.0008328397986379077
FB,2021-01-05 12:56:00-05:00,-0.00014814266138274412,0.00027784466630853544,0.0002593168852338401,7.407681765991825e-05
FB,2021-01-05 12:57:00-05:00,0.0004444938326477743,-0.00014814266138274412,0.00025935531678422663,-0.0005923074075443457
FB,2021-01-05 12:58:00-05:00,0.00027768521603932506,0.0004444938326477743,0.0013717929704877285,-0.00029610985675698753
FB,2021-01-05 12:59:00-05:00,0.0003516369625968796,0.00027768521603932506,0.0017241379310346527,-9.252748066168603e-05
FB,2021-01-05 13:00:00-05:00,-0.0004070154665878345,0.0003516369625968796,0.0012039935540038016,0.0011854486182114599
FB,2021-01-05 13:01:00-05:00,-7.40329446603516e-05,-0.0004070154665878345,0.0005184993148401595,0.0007779506557012983
FB,2021-01-05 13:02:00-05:00,-7.403842594300158e-05,-7.40329446603516e-05,0.0005926584435307358,0.0008521674694332848
FB,2021-01-05 13:03:00-05:00,-0.0001110658620563365,-7.403842594300158e-05,7.404939094390883e-05,0.0014459439418654796
FB,2021-01-05 13:04:00-05:00,-0.00012959123222733293,-0.0001110658620563365,-0.0003146225454816465,0.0014089729328883305
FB,2021-01-05 13:05:00-05:00,0.00042585495010083463,-0.00012959123222733293,-0.0007955302301486666,0.0004075055105858816
FB,2021-01-05 13:06:00-05:00,0.0,0.00042585495010083463,3.7016472330453354e-05,0.0005555349801860121
FB,2021-01-05 13:07:00-05:00,-0.0001850755108084856,0.0,0.00011105763891472442,0.0007037819016928459
FB,2021-01-05 13:08:00-05:00,0.0,-0.0001850755108084856,0.0,7.404939094390883e-05
FB,2021-01-05 13:09:00-05:00,0.00020362074710300604,0.0,0.00011107819905231686,-0.00020357929413505893
FB,2021-01-05 13:10:00-05:00,9.25360427885824e-05,0.00020362074710300604,0.00044437038271394336,-0.0003515133575074936
FB,2021-01-05 13:11:00-05:00,-0.00018505496132359411,9.25360427885824e-05,0.00011104530648498034,0.00014806588932092524
FB,2021-01-05 13:12:00-05:00,0.00011105352780060862,-0.00018505496132359411,-7.403020432350527e-05,3.701921297150079e-05
FB,2021-01-05 13:13:00-05:00,0.0,0.00011105352780060862,0.00022213172411245097,0.00022213172411245097
FB,2021-01-05 13:14:00-05:00,0.000592219713513531,0.0,0.00022213172411245097,0.0003332345971565065
FB,2021-01-05 13:15:00-05:00,-7.39836496134183e-05,0.000592219713513531,0.0006107378824049547,0.0010553796589456432
FB,2021-01-05 13:16:00-05:00,0.00014797824719781083,-7.39836496134183e-05,0.00044413190717640383,0.0005552265324251238
FB,2021-01-05 13:17:00-05:00,0.00011096726465686935,0.00014797824719781083,0.0007773746946029281,0.0007032869410719123
FB,2021-01-05 13:18:00-05:00,-0.0002958798727715761,0.00011096726465686935,0.0007772883739867176,0.0009995927585058073
FB,2021-01-05 13:19:00-05:00,0.0,-0.0002958798727715761,0.00048117851722984106,0.0007034171263560207
FB,2021-01-05 13:20:00-05:00,0.0,0.0,-0.00011097547442007194,0.0004996946310587003
FB,2021-01-05 13:21:00-05:00,0.0009248982611913537,0.0,-3.6994561799397196e-05,0.000407120914911685
FB,2021-01-05 13:22:00-05:00,-1.848087229716633e-05,0.0009248982611913537,0.000739781764379499,0.0015177315466055052
FB,2021-01-05 13:23:00-05:00,0.0,-1.848087229716633e-05,0.0006102522375917019,0.0013880149535476782
FB,2021-01-05 13:24:00-05:00,-0.0006468424846144405,0.0,0.0009064002959675577,0.0013880149535476782
FB,2021-01-05 13:25:00-05:00,0.00018493176018052893,-0.0006468424846144405,0.0002589715131335879,0.0001479672992268366
FB,2021-01-05 13:26:00-05:00,-3.697951334957761e-05,0.00018493176018052893,0.0004439511653717698,0.00040694017979370223
FB,2021-01-05 13:27:00-05:00,-0.00011094264265387732,-3.697951334957761e-05,-0.0005174644243207682,0.00022193452931396074
FB,2021-01-05 13:28:00-05:00,-0.00033286485686800926,-0.00011094264265387732,-0.0006098800569221963,0.0
FB,2021-01-05 13:29:00-05:00,0.00036997299197150113,-0.00033286485686800926,-0.0009425419061523943,-3.6995930447591974e-05
